graph6,polynomial
Js`?I?@OA??,"0,0,0,0,0,6,30,136,508,1570,4327,10823,25042,54250,111158,216801,405431,730091,1271139,2146045,3523019,5635323,8800494,13438071,20092307,29450588,42364894,59862125,83157674,113649317,152910614,202658524,264717774,340952880,433202053,543172514,672345601,821848509,992350056,1183925859,1395973251,1627105158,1875112193,2136919978,2408628976,2685551225,2962347447,3233151682,3491790578,3731977904,3947590823,4132885374,4282778645,4393038175,4460506206,4483213664,4460506206,4393038175,4282778645,4132885374,3947590823,3731977904,3491790578,3233151682,2962347447,2685551225,2408628976,2136919978,1875112193,1627105158,1395973251,1183925859,992350056,821848509,672345601,543172514,433202053,340952880,264717774,202658524,152910614,113649317,83157674,59862125,42364894,29450588,20092307,13438071,8800494,5635323,3523019,2146045,1271139,730091,405431,216801,111158,54250,25042,10823,4327,1570,508,136,30,6"
Js`?I@?OA??,"0,0,0,0,3,18,71,268,855,2397,6111,14472,32013,67010,133373,254187,466083,825707,1417321,2363980,3839517,6084804,9424183,14285941,21220782,30924180,44251332,62233105,86081407,117190341,157119377,207571052,270342496,347271744,440156581,550668202,680238702,829956716,1000442020,1191738892,1403207178,1633447890,1880236958,2140518382,2410409215,2685274102,2959822229,3228271295,3484520340,3722385879,3935826817,4119202313,4267500347,4376571852,4443299569,4465760782,4443299569,4376571852,4267500347,4119202313,3935826817,3722385879,3484520340,3228271295,2959822229,2685274102,2410409215,2140518382,1880236958,1633447890,1403207178,1191738892,1000442020,829956716,680238702,550668202,440156581,347271744,270342496,207571052,157119377,117190341,86081407,62233105,44251332,30924180,21220782,14285941,9424183,6084804,3839517,2363980,1417321,825707,466083,254187,133373,67010,32013,14472,6111,2397,855,268,71,18,3"
Js`AA@?OA??,"0,0,0,2,12,44,164,522,1487,3797,9055,20234,42834,86267,166404,308762,553621,961803,1623474,2668060,4277775,6701936,10275128,15434669,22741620,32898656,46767528,65380060,89946942,121852157,162641643,213992842,277673480,355480115,449166730,560349687,690408270,840372150,1010810624,1201717098,1412417988,1641486358,1886695779,2144999199,2412552314,2684770293,2956442492,3221874365,3475076456,3709975460,3920654183,4101580950,4247854754,4355409740,4421201803,4443344428,4421201803,4355409740,4247854754,4101580950,3920654183,3709975460,3475076456,3221874365,2956442492,2684770293,2412552314,2144999199,1886695779,1641486358,1412417988,1201717098,1010810624,840372150,690408270,560349687,449166730,355480115,277673480,213992842,162641643,121852157,89946942,65380060,46767528,32898656,22741620,15434669,10275128,6701936,4277775,2668060,1623474,961803,553621,308762,166404,86267,42834,20234,9055,3797,1487,522,164,44,12,2"
JsOGQ?@?Q??,"0,0,0,0,1,5,27,108,409,1280,3615,9222,21751,47876,99489,196479,371364,674888,1184633,2014442,3328165,5354200,8404389,12892515,19357224,28480459,41109838,58270582,81178036,111233207,150017415,199259408,260800081,336526369,428301745,537862838,666723977,816045031,986525769,1178272053,1390704241,1622450072,1871307478,2134196369,2407198301,2685596461,2964008875,3236515304,3496883125,3738758677,3955948598,4142643336,4293698432,4404826855,4472833262,4495723448,4472833262,4404826855,4293698432,4142643336,3955948598,3738758677,3496883125,3236515304,2964008875,2685596461,2407198301,2134196369,1871307478,1622450072,1390704241,1178272053,986525769,816045031,666723977,537862838,428301745,336526369,260800081,199259408,150017415,111233207,81178036,58270582,41109838,28480459,19357224,12892515,8404389,5354200,3328165,2014442,1184633,674888,371364,196479,99489,47876,21751,9222,3615,1280,409,108,27,5,1"
JsOGQ?@O??_,"0,0,0,0,1,4,26,90,358,1115,3259,8412,20204,44888,94299,187464,356734,651449,1148777,1960441,3249799,5242118,8249026,12680390,19075161,28111001,40637600,57675776,80445549,110344877,148963064,198027388,259391830,334942856,426561785,535986290,664751366,814017008,984506071,1176320250,1388901538,1620867970,1870034211,2133300985,2406761760,2685669388,2964647047,3237736649,3498704942,3741153918,3958890222,4146057702,4297514851,4408934100,4477130040,4500075902,4477130040,4408934100,4297514851,4146057702,3958890222,3741153918,3498704942,3237736649,2964647047,2685669388,2406761760,2133300985,1870034211,1620867970,1388901538,1176320250,984506071,814017008,664751366,535986290,426561785,334942856,259391830,198027388,148963064,110344877,80445549,57675776,40637600,28111001,19075161,12680390,8249026,5242118,3249799,1960441,1148777,651449,356734,187464,94299,44888,20204,8412,3259,1115,358,90,26,4,1"
JsOGQ?@OA??,"0,0,0,0,0,3,20,108,421,1364,3874,9909,23275,51023,105499,207341,390061,705887,1234107,2090986,3443035,5521962,8643204,13224562,19808318,29080273,41890918,59267190,82424504,112762202,151856723,201429682,263311313,339374359,431465509,541302261,670377119,819828259,990334415,1181981553,1394174224,1625529592,1873840451,2136029916,2408191474,2685627029,2962982626,3234373354,3493606381,3734372188,3950524178,4136296459,4286586032,4397141239,4464792559,4487562118,4464792559,4397141239,4286586032,4136296459,3950524178,3734372188,3493606381,3234373354,2962982626,2685627029,2408191474,2136029916,1873840451,1625529592,1394174224,1181981553,990334415,819828259,670377119,541302261,431465509,339374359,263311313,201429682,151856723,112762202,82424504,59267190,41890918,29080273,19808318,13224562,8643204,5521962,3443035,2090986,1234107,705887,390061,207341,105499,51023,23275,9909,3874,1364,421,108,20,3"
JsOGQ@?OA??,"0,0,0,0,1,11,55,216,724,2105,5524,13318,29878,63187,126866,243507,449039,799195,1377343,2305113,3754883,5965791,9260345,14064942,20928715,30545225,43768698,61629886,85341083,116297636,156062494,206342312,268940131,345701859,438433793,548816873,678294592,827965738,998459893,1189831378,1401446879,1631911224,1879002556,2139662206,2409999941,2685370922,2960469428,3229494851,3486327077,3724760239,3938729220,4122572904,4271258910,4380619940,4447526812,4470049084,4447526812,4380619940,4271258910,4122572904,3938729220,3724760239,3486327077,3229494851,2960469428,2685370922,2409999941,2139662206,1879002556,1631911224,1401446879,1189831378,998459893,827965738,678294592,548816873,438433793,345701859,268940131,206342312,156062494,116297636,85341083,61629886,43768698,30545225,20928715,14064942,9260345,5965791,3754883,2305113,1377343,799195,449039,243507,126866,63187,29878,13318,5524,2105,724,216,55,11,1"
JsOI?D??I??,"0,0,0,0,0,1,15,78,337,1169,3421,8983,21479,47748,99736,197718,374331,681262,1196353,2035016,3361647,5406981,8483607,13008614,19520942,28706580,41412768,58668629,81686725,111871967,150799161,200199484,261903501,337798027,429731185,539439266,668415764,817820366,988330664,1180054710,1392389998,1623974154,1872584258,2135158906,2407766171,2685717316,2963622311,3235601387,3495417031,3736762007,3953441655,4139693720,4290367864,4401223174,4469048596,4491886434,4469048596,4401223174,4290367864,4139693720,3953441655,3736762007,3495417031,3235601387,2963622311,2685717316,2407766171,2135158906,1872584258,1623974154,1392389998,1180054710,988330664,817820366,668415764,539439266,429731185,337798027,261903501,200199484,150799161,111871967,81686725,58668629,41412768,28706580,19520942,13008614,8483607,5406981,3361647,2035016,1196353,681262,374331,197718,99736,47748,21479,8983,3421,1169,337,78,15,1"
JsOI?D?OA??,"0,0,0,0,0,6,38,164,598,1824,4931,12141,27714,59308,120294,232613,431693,772235,1336755,2245281,3669091,5845069,9094606,13841407,20633805,30162658,43282752,61022663,84597154,115401221,155003110,205111124,267537826,344132498,436714657,546970574,676359139,825984009,996491424,1187937545,1399703277,1630390418,1877786147,2138820302,2409606048,2685477403,2961124987,3230720172,3488133550,3727125616,3941621625,4125925658,4274998329,4384643139,4451730690,4474309424,4451730690,4384643139,4274998329,4125925658,3941621625,3727125616,3488133550,3230720172,2961124987,2685477403,2409606048,2138820302,1877786147,1630390418,1399703277,1187937545,996491424,825984009,676359139,546970574,436714657,344132498,267537826,205111124,155003110,115401221,84597154,61022663,43282752,30162658,20633805,13841407,9094606,5845069,3669091,2245281,1336755,772235,431693,232613,120294,59308,27714,12141,4931,1824,598,164,38,6"
JsOIA@?OA??,"0,0,0,0,4,24,100,358,1107,3019,7498,17329,37547,77149,151183,284259,515028,902886,1535607,2540372,4095969,6448912,9929612,14972702,22135000,32117058,45778032,64150653,88445241,120050824,160517781,211534324,274878078,352362730,445756745,556698627,686585692,836470480,1006938568,1198004728,1409004467,1638522950,1884331925,2143383107,2411814338,2685025116,2957771524,3224329493,3478665892,3714669486,3926373285,4108210076,4255234363,4363352462,4429490294,4451751992,4429490294,4363352462,4255234363,4108210076,3926373285,3714669486,3478665892,3224329493,2957771524,2685025116,2411814338,2143383107,1884331925,1638522950,1409004467,1198004728,1006938568,836470480,686585692,556698627,445756745,352362730,274878078,211534324,160517781,120050824,88445241,64150653,45778032,32117058,22135000,14972702,9929612,6448912,4095969,2540372,1535607,902886,515028,284259,151183,77149,37547,17329,7498,3019,1107,358,100,24,4"
JsPAA@?OA??,"0,0,0,3,14,64,225,698,1947,4865,11351,24835,51526,101922,193508,353942,626356,1075462,1796238,2923807,4647233,7223441,10995266,16408568,24032432,34576197,48906741,68057841,93237590,125822642,167346022,219465157,283921046,362476785,456846496,568602286,699076395,849249909,1019646580,1210220305,1420265351,1648334385,1892196069,2148814536,2414374416,2684338464,2953559804,3216422937,3467029898,3699404889,3907730687,4086574566,4231124798,4337390231,4402384571,4424257406,4402384571,4337390231,4231124798,4086574566,3907730687,3699404889,3467029898,3216422937,2953559804,2684338464,2414374416,2148814536,1892196069,1648334385,1420265351,1210220305,1019646580,849249909,699076395,568602286,456846496,362476785,283921046,219465157,167346022,125822642,93237590,68057841,48906741,34576197,24032432,16408568,10995266,7223441,4647233,2923807,1796238,1075462,626356,353942,193508,101922,51526,24835,11351,4865,1947,698,225,64,14,3"
JqD?I?@O??_,"0,0,0,0,0,1,6,67,252,997,2993,8129,19718,44659,94069,188422,358850,657200,1158985,1980026,3280859,5293377,8324888,12794507,19234472,28335233,40935359,58072469,80949279,110983874,149740664,198970931,260492991,336221997,427992171,537575073,666447037,815810148,986317283,1178124443,1390594980,1622415409,1871316664,2134286435,2407330606,2685808694,2964254711,3236834501,3497223526,3739161792,3956358676,4143104638,4294152808,4405321633,4473309113,4496228770,4473309113,4405321633,4294152808,4143104638,3956358676,3739161792,3497223526,3236834501,2964254711,2685808694,2407330606,2134286435,1871316664,1622415409,1390594980,1178124443,986317283,815810148,666447037,537575073,427992171,336221997,260492991,198970931,149740664,110983874,80949279,58072469,40935359,28335233,19234472,12794507,8324888,5293377,3280859,1980026,1158985,657200,358850,188422,94069,44659,19718,8129,2993,997,252,67,6,1"
JqD?I?@OA??,"0,0,0,0,0,1,25,124,475,1565,4379,11025,25619,55594,113846,222032,414653,745788,1296647,2186358,3583977,5725623,8929861,13619524,20339966,29782218,42797678,60417541,83853761,114506523,153943089,203881144,266133147,342562951,434991327,545122492,674416964,823999432,994514078,1186039724,1397949868,1628865636,1876559406,2137976278,2409202977,2685584164,2961774445,3231949549,3489936961,3729499859,3944514569,4129290734,4278741864,4388681410,4455939938,4478586382,4455939938,4388681410,4278741864,4129290734,3944514569,3729499859,3489936961,3231949549,2961774445,2685584164,2409202977,2137976278,1876559406,1628865636,1397949868,1186039724,994514078,823999432,674416964,545122492,434991327,342562951,266133147,203881144,153943089,114506523,83853761,60417541,42797678,29782218,20339966,13619524,8929861,5725623,3583977,2186358,1296647,745788,414653,222032,113846,55594,25619,11025,4379,1565,475,124,25,1"
JqD?I@?OA??,"0,0,0,0,1,14,77,284,928,2656,6774,15898,35008,72687,143738,272143,496012,873592,1492065,2476771,4005469,6322545,9757383,14741654,21832001,31725958,45283392,63535189,87694278,119148792,159455420,210303426,273479792,350801994,444051521,554871149,684674521,834518153,1005003416,1196147537,1407299692,1637040774,1883152658,2142575203,2411448419,2685152391,2958439310,3225556498,3480463184,3717015205,3929234679,4111522293,4258925391,4367320643,4433635111,4455952622,4433635111,4367320643,4258925391,4111522293,3929234679,3717015205,3480463184,3225556498,2958439310,2685152391,2411448419,2142575203,1883152658,1637040774,1407299692,1196147537,1005003416,834518153,684674521,554871149,444051521,350801994,273479792,210303426,159455420,119148792,87694278,63535189,45283392,31725958,21832001,14741654,9757383,6322545,4005469,2476771,1492065,873592,496012,272143,143738,72687,35008,15898,6774,2656,928,284,77,14,1"
JqDAA@?OA??,"0,0,0,1,8,48,181,584,1685,4389,10382,23058,48375,96634,184761,340119,604809,1043011,1748359,2855021,4549983,7089451,10813670,16167551,23717902,34173681,48399839,67431734,92476375,124913967,166279114,218235605,282527910,360929298,455159493,566802394,697197837,847339355,1017756364,1208415261,1418612212,1646907257,1891066357,2148054728,2414045340,2684496199,2954241860,3217654249,3468812452,3701724907,3910547309,4089833104,4234746393,4341284875,4406445910,4428377278,4406445910,4341284875,4234746393,4089833104,3910547309,3701724907,3468812452,3217654249,2954241860,2684496199,2414045340,2148054728,1891066357,1646907257,1418612212,1208415261,1017756364,847339355,697197837,566802394,455159493,360929298,282527910,218235605,166279114,124913967,92476375,67431734,48399839,34173681,23717902,16167551,10813670,7089451,4549983,2855021,1748359,1043011,604809,340119,184761,96634,48375,23058,10382,4389,1685,584,181,48,8,1"
JqPAA@?OA??,"0,0,1,4,30,114,376,1077,2882,6932,15562,32952,66553,128453,238600,427961,744106,1257559,2070550,3326594,5224960,8034039,12108652,17906749,26009393,37135536,52158925,72115651,98209423,131805576,174417582,227672585,293271415,372927811,468297073,580885479,711956161,862419366,1032731999,1222790325,1431842046,1658410760,1900258923,2154367903,2416965426,2683585402,2949175565,3208236611,3455005291,3683649952,3888500494,4064269177,4206275269,4310637708,4374455303,4395930328,4374455303,4310637708,4206275269,4064269177,3888500494,3683649952,3455005291,3208236611,2949175565,2683585402,2416965426,2154367903,1900258923,1658410760,1431842046,1222790325,1032731999,862419366,711956161,580885479,468297073,372927811,293271415,227672585,174417582,131805576,98209423,72115651,52158925,37135536,26009393,17906749,12108652,8034039,5224960,3326594,2070550,1257559,744106,427961,238600,128453,66553,32952,15562,6932,2882,1077,376,114,30,4,1"
JiPAA@?OA??,"0,1,1,21,66,251,686,1888,4648,10608,22699,46344,90503,169775,307250,538757,917600,1522535,2464745,3899662,6039460,9167747,13654338,19973507,28720397,40627058,56574239,77600774,104902939,139831469,183871609,238611431,305697551,386779467,483434441,597084977,728901926,879706498,1049868188,1239210203,1446920155,1671487478,1910665463,2161461785,2420160636,2682390413,2943220705,3197306870,3439057445,3662830622,3863146201,4034904737,4173593477,4275477182,4337761352,4358718440,4337761352,4275477182,4173593477,4034904737,3863146201,3662830622,3439057445,3197306870,2943220705,2682390413,2420160636,2161461785,1910665463,1671487478,1446920155,1239210203,1049868188,879706498,728901926,597084977,483434441,386779467,305697551,238611431,183871609,139831469,104902939,77600774,56574239,40627058,28720397,19973507,13654338,9167747,6039460,3899662,2464745,1522535,917600,538757,307250,169775,90503,46344,22699,10608,4648,1888,686,251,66,21,1,1"
